id,amazon_sku,channel_id,linnworks_code,price_uk,sale_price_uk,price_fr,sale_price_fr,price_de,sale_price_de,price_es,sale_price_es,price_ebay,sale_price_ebay,price_cdiscount,sale_price_cdiscount,prime_date,error
46010,COTFITCRE-100150-PAIR,2,COTFITCRE-100150-PAIR,,,20.99,16.99,,,,,,,,,NULL,NULL
46011,COTFITPNK-100150-PAIR,2,COTFITPNK-100150-PAIR,,,20.99,16.99,,,,,,,,,NULL,NULL
46012,COTFITWHT-100150-PAIR,2,COTFITWHT-100150-PAIR,,,20.99,16.99,,,,,,,,,NULL,NULL
46013,PRAMFITBLU-6073-PAIR,2,PRAMFITBLU-6073-PAIR,,,16.99,12.99,,,,,,,,,NULL,NULL
46014,PRAMFITCRE-6073-PAIR,2,PRAMFITCRE-6073-PAIR,,,16.99,12.99,,,,,,,,,NULL,NULL
46015,PRAMFITPNK-6073-PAIR,2,PRAMFITPNK-6073-PAIR,,,16.99,12.99,,,,,,,,,NULL,NULL
46016,PRAMFITWHT-6073-PAIR,2,PRAMFITWHT-6073-PAIR,,,16.99,12.99,,,,,,,,,NULL,NULL
46017,COTFITBLU-60120-PAIR,3,COTFITBLU-60120-PAIR,,,,,23.99,15.99,,,,,,,NULL,NULL
46018,COTFITBLU-70140-PAIR,3,COTFITBLU-70140-PAIR,,,,,25.99,19.99,,,,,,,NULL,NULL
46019,COTFITCRE-60120-PAIR,3,COTFITCRE-60120-PAIR,,,,,23.99,15.99,,,,,,,NULL,NULL
46020,COTFITCRE-70140-PAIR,3,COTFITCRE-70140-PAIR,,,,,25.99,19.99,,,,,,,NULL,NULL
46021,COTFITPNK-60120-PAIR,3,COTFITPNK-60120-PAIR,,,,,23.99,15.99,,,,,,,NULL,NULL
46022,COTFITPNK-70140-PAIR,3,COTFITPNK-70140-PAIR,,,,,25.99,19.99,,,,,,,NULL,NULL
46023,COTFITWHT-60120-PAIR,3,COTFITWHT-60120-PAIR,,,,,23.99,15.99,,,,,,,NULL,NULL
46024,COTFITWHT-70140-PAIR,3,COTFITWHT-70140-PAIR,,,,,25.99,19.99,,,,,,,NULL,NULL
46025,COTFITBLU-100150-PAIR,3,COTFITBLU-100150-PAIR,,,,,20.99,16.99,,,,,,,NULL,NULL
46026,COTFITCRE-100150-PAIR,3,COTFITCRE-100150-PAIR,,,,,20.99,16.99,,,,,,,NULL,NULL
46027,COTFITPNK-100150-PAIR,3,COTFITPNK-100150-PAIR,,,,,20.99,16.99,,,,,,,NULL,NULL
46028,COTFITWHT-100150-PAIR,3,COTFITWHT-100150-PAIR,,,,,20.99,16.99,,,,,,,NULL,NULL
46029,PRAMFITBLU-6073-PAIR,3,PRAMFITBLU-6073-PAIR,,,,,16.99,12.99,,,,,,,NULL,NULL
46030,PRAMFITCRE-6073-PAIR,3,PRAMFITCRE-6073-PAIR,,,,,16.99,12.99,,,,,,,NULL,NULL
46031,PRAMFITPNK-6073-PAIR,3,PRAMFITPNK-6073-PAIR,,,,,16.99,12.99,,,,,,,NULL,NULL
46032,PRAMFITWHT-6073-PAIR,3,PRAMFITWHT-6073-PAIR,,,,,16.99,12.99,,,,,,,NULL,NULL
46033,COTFITBLU-60120-PAIR,10,COTFITBLU-60120-PAIR,,,,,,,,,,,,15.99,NULL,NULL
46034,COTFITBLU-70140-PAIR,10,COTFITBLU-70140-PAIR,,,,,,,,,,,,19.99,NULL,NULL
46035,COTFITCRE-60120-PAIR,10,COTFITCRE-60120-PAIR,,,,,,,,,,,,15.99,NULL,NULL
46036,COTFITCRE-70140-PAIR,10,COTFITCRE-70140-PAIR,,,,,,,,,,,,19.99,NULL,NULL
46037,COTFITPNK-60120-PAIR,10,COTFITPNK-60120-PAIR,,,,,,,,,,,,15.99,NULL,NULL
46038,COTFITPNK-70140-PAIR,10,COTFITPNK-70140-PAIR,,,,,,,,,,,,19.99,NULL,NULL
46039,COTFITWHT-60120-PAIR,10,COTFITWHT-60120-PAIR,,,,,,,,,,,,15.99,NULL,NULL
46040,COTFITWHT-70140-PAIR,10,COTFITWHT-70140-PAIR,,,,,,,,,,,,19.99,NULL,NULL
46041,COTFITBLU-100150-PAIR,10,COTFITBLU-100150-PAIR,,,,,,,,,,,,16.99,NULL,NULL
46042,COTFITCRE-100150-PAIR,10,COTFITCRE-100150-PAIR,,,,,,,,,,,,16.99,NULL,NULL
46043,COTFITPNK-100150-PAIR,10,COTFITPNK-100150-PAIR,,,,,,,,,,,,16.99,NULL,NULL
46044,COTFITWHT-100150-PAIR,10,COTFITWHT-100150-PAIR,,,,,,,,,,,,16.99,NULL,NULL
46045,PRAMFITBLU-6073-PAIR,10,PRAMFITBLU-6073-PAIR,,,,,,,,,,,,12.99,NULL,NULL
46046,PRAMFITCRE-6073-PAIR,10,PRAMFITCRE-6073-PAIR,,,,,,,,,,,,12.99,NULL,NULL
46047,PRAMFITPNK-6073-PAIR,10,PRAMFITPNK-6073-PAIR,,,,,,,,,,,,12.99,NULL,NULL
46048,PRAMFITWHT-6073-PAIR,10,PRAMFITWHT-6073-PAIR,,,,,,,,,,,,12.99,NULL,NULL
46049,PRAMFITWHT-6073-PAIR-FBA,1,COTFITBLU-60120-PAIR,17.99,17.99,,,,,,,,,,,NULL,NULL
46050,PRAMFITCRE-6073-PAIR-FBA,1,COTFITBLU-70140-PAIR,19.99,19.99,,,,,,,,,,,NULL,NULL
46051,PRAMFITBLU-6073-PAIR-FBA,1,COTFITCRE-60120-PAIR,17.99,17.99,,,,,,,,,,,NULL,NULL
46052,PRAMFITPNK-6073-PAIR-FBA,1,COTFITCRE-70140-PAIR,19.99,19.99,,,,,,,,,,,NULL,NULL
46053,COTFITWHT-60120-PAIR-FBA,1,COTFITPNK-60120-PAIR,17.99,17.99,,,,,,,,,,,NULL,NULL
46054,COTFITWHT-70140-PAIR-FBA,1,COTFITPNK-70140-PAIR,19.99,19.99,,,,,,,,,,,NULL,NULL
46055,COTFITCRE-60120-PAIR-FBA,1,COTFITWHT-60120-PAIR,17.99,17.99,,,,,,,,,,,NULL,NULL
46056,COTFITCRE-70140-PAIR-FBA,1,COTFITWHT-70140-PAIR,19.99,19.99,,,,,,,,,,,NULL,NULL
46057,COTFITBLU-60120-PAIR-FBA,1,COTFITBLU-100150-PAIR,17.99,17.99,,,,,,,,,,,NULL,NULL
46058,COTFITBLU-70140-PAIR-FBA,1,COTFITCRE-100150-PAIR,17.99,17.99,,,,,,,,,,,NULL,NULL
46059,COTFITPNK-60120-PAIR-FBA,1,COTFITPNK-100150-PAIR,17.99,17.99,,,,,,,,,,,NULL,NULL
46060,COTFITPNK-70140-PAIR-FBA,1,COTFITWHT-100150-PAIR,17.99,17.99,,,,,,,,,,,NULL,NULL
46061,COTFITWHT-100150-PAIR-FBA,1,PRAMFITBLU-6073-PAIR,14.99,14.99,,,,,,,,,,,NULL,NULL
46062,COTFITCRE-100150-PAIR-FBA,1,PRAMFITCRE-6073-PAIR,14.99,14.99,,,,,,,,,,,NULL,NULL
46063,COTFITBLU-100150-PAIR-FBA,1,PRAMFITPNK-6073-PAIR,14.99,14.99,,,,,,,,,,,NULL,NULL
46064,COTFITPNK-100150-PAIR-FBA,1,PRAMFITWHT-6073-PAIR,14.99,14.99,,,,,,,,,,,NULL,NULL
46065,DVT37601,1,DVT37601,17.99,9.99,,,,,,,,,,,NULL,NULL
46066,DVT37602,1,DVT37602,19.99,12.99,,,,,,,,,,,NULL,NULL
46067,DVT37603,1,DVT37603,24.99,16.99,,,,,,,,,,,NULL,NULL
46068,DVT37604,1,DVT37604,29.99,19.99,,,,,,,,,,,NULL,NULL
46069,DVT37605,1,DVT37605,9.99,5.99,,,,,,,,,,,NULL,NULL
46070,DVT37601-FBA,1,DVT37601,17.99,13.99,,,,,,,,,,,NULL,NULL
46071,DVT37602-FBA,1,DVT37602,19.99,16.99,,,,,,,,,,,NULL,NULL
46072,DVT37603-FBA,1,DVT37603,24.99,20.99,,,,,,,,,,,NULL,NULL
46073,DVT37604-FBA,1,DVT37604,29.99,23.99,,,,,,,,,,,NULL,NULL
46074,DVT37605-FBA,1,DVT37605,9.99,9.99,,,,,,,,,,,NULL,NULL
46075,DVT37601,2,DVT37601,,,24.99,12.99,,,,,,,,,NULL,NULL
46076,DVT37602,2,DVT37602,,,26.99,16.99,,,,,,,,,NULL,NULL
46077,DVT37603,2,DVT37603,,,24.99,22.99,,,,,,,,,NULL,NULL
46078,DVT37604,2,DVT37604,,,39.99,29.99,,,,,,,,,NULL,NULL
46079,DVT37605,2,DVT37605,,,12.99,7.99,,,,,,,,,NULL,NULL
46080,DVT37601,3,DVT37601,,,,,24.99,12.99,,,,,,,NULL,NULL
46081,DVT37602,3,DVT37602,,,,,26.99,16.99,,,,,,,NULL,NULL
46082,DVT37603,3,DVT37603,,,,,24.99,22.99,,,,,,,NULL,NULL
46083,DVT37604,3,DVT37604,,,,,39.99,29.99,,,,,,,NULL,NULL
46084,DVT37605,3,DVT37605,,,,,12.99,7.99,,,,,,,NULL,NULL
46085,DVT37601,10,DVT37601,,,,,,,,,,,,12.99,NULL,NULL
46086,DVT37602,10,DVT37602,,,,,,,,,,,,16.99,NULL,NULL
46087,DVT37603,10,DVT37603,,,,,,,,,,,,22.99,NULL,NULL
46088,DVT37604,10,DVT37604,,,,,,,,,,,,29.99,NULL,NULL
46089,DVT37605,10,DVT37605,,,,,,,,,,,,7.99,NULL,NULL
46090,SOF00202BEI,1,SOF00202BEI,74.99,39.99,,,,,,,,,,,NULL,NULL
46091,SOF00202BLK,1,SOF00202BLK,74.99,39.99,,,,,,,,,,,NULL,NULL
46092,SOF00202BOR,1,SOF00202BOR,74.99,39.99,,,,,,,,,,,NULL,NULL
46093,SOF00202CHO,1,SOF00202CHO,74.99,39.99,,,,,,,,,,,NULL,NULL
46094,SOF00202NAT,1,SOF00202NAT,74.99,39.99,,,,,,,,,,,NULL,NULL
46095,SOF00203BEI,1,SOF00203BEI,79.99,44.99,,,,,,,,,,,NULL,NULL
46096,SOF00203BLK,1,SOF00203BLK,79.99,44.99,,,,,,,,,,,NULL,NULL
46097,SOF00203BOR,1,SOF00203BOR,79.99,44.99,,,,,,,,,,,NULL,NULL
46098,SOF00203CHO,1,SOF00203CHO,79.99,44.99,,,,,,,,,,,NULL,NULL
46099,SOF00203NAT,1,SOF00203NAT,79.99,44.99,,,,,,,,,,,NULL,NULL
46100,SOF002BEI,1,SOF002BEI,49.99,29.99,,,,,,,,,,,NULL,NULL
46101,SOF002BLK,1,SOF002BLK,49.99,29.99,,,,,,,,,,,NULL,NULL
46102,SOF002BOR,1,SOF002BOR,49.99,29.99,,,,,,,,,,,NULL,NULL
46103,SOF002CHO,1,SOF002CHO,49.99,29.99,,,,,,,,,,,NULL,NULL
46104,SOF002NAT,1,SOF002NAT,49.99,29.99,,,,,,,,,,,NULL,NULL
46105,SOF00208BEI,1,SOF00208BEI,74.99,39.99,,,,,,,,,,,NULL,NULL
46106,SOF00208BLK,1,SOF00208BLK,74.99,39.99,,,,,,,,,,,NULL,NULL
46107,SOF00208BOR,1,SOF00208BOR,74.99,39.99,,,,,,,,,,,NULL,NULL
46108,SOF00208CHO,1,SOF00208CHO,74.99,39.99,,,,,,,,,,,NULL,NULL
46109,SOF00208NAT,1,SOF00208NAT,74.99,39.99,,,,,,,,,,,NULL,NULL
46110,SOF00207BEI,1,SOF00207BEI,89.99,49.99,,,,,,,,,,,NULL,NULL
46111,SOF00207BLK,1,SOF00207BLK,89.99,49.99,,,,,,,,,,,NULL,NULL
46112,SOF00207BOR,1,SOF00207BOR,89.99,49.99,,,,,,,,,,,NULL,NULL
46113,SOF00207CHO,1,SOF00207CHO,89.99,49.99,,,,,,,,,,,NULL,NULL
46114,SOF00207NAT,1,SOF00207NAT,89.99,49.99,,,,,,,,,,,NULL,NULL
46115,SOF00202BEI-FBA,1,SOF00202BEI,74.99,39.99,,,,,,,,,,,NULL,NULL
46116,SOF00202BLK-FBA,1,SOF00202BLK,74.99,39.99,,,,,,,,,,,NULL,NULL
46117,SOF00202BOR-FBA,1,SOF00202BOR,74.99,39.99,,,,,,,,,,,NULL,NULL
46118,SOF00202CHO-FBA,1,SOF00202CHO,74.99,39.99,,,,,,,,,,,NULL,NULL
46119,SOF00202NAT-FBA,1,SOF00202NAT,74.99,39.99,,,,,,,,,,,NULL,NULL
46120,SOF00203BEI-FBA,1,SOF00203BEI,79.99,44.99,,,,,,,,,,,NULL,NULL
46121,SOF00203BLK-FBA,1,SOF00203BLK,79.99,44.99,,,,,,,,,,,NULL,NULL
46122,SOF00203BOR-FBA,1,SOF00203BOR,79.99,44.99,,,,,,,,,,,NULL,NULL
46123,SOF00203CHO-FBA,1,SOF00203CHO,79.99,44.99,,,,,,,,,,,NULL,NULL
46124,SOF00203NAT-FBA,1,SOF00203NAT,79.99,44.99,,,,,,,,,,,NULL,NULL
46125,SOF002BEI-FBA,1,SOF002BEI,49.99,29.99,,,,,,,,,,,NULL,NULL
46126,SOF002BLK-FBA,1,SOF002BLK,49.99,29.99,,,,,,,,,,,NULL,NULL
46127,SOF002BOR-FBA,1,SOF002BOR,49.99,29.99,,,,,,,,,,,NULL,NULL
46128,SOF002CHO-FBA,1,SOF002CHO,49.99,29.99,,,,,,,,,,,NULL,NULL
46129,SOF002NAT-FBA,1,SOF002NAT,49.99,29.99,,,,,,,,,,,NULL,NULL
46130,SOF00208BEI-FBA,1,SOF00208BEI,74.99,39.99,,,,,,,,,,,NULL,NULL
46131,SOF00208BLK-FBA,1,SOF00208BLK,74.99,39.99,,,,,,,,,,,NULL,NULL
46132,SOF00208BOR-FBA,1,SOF00208BOR,74.99,39.99,,,,,,,,,,,NULL,NULL
46133,SOF00208CHO-FBA,1,SOF00208CHO,74.99,39.99,,,,,,,,,,,NULL,NULL
46134,SOF00208NAT-FBA,1,SOF00208NAT,74.99,39.99,,,,,,,,,,,NULL,NULL
46135,SOF00207BEI-FBA,1,SOF00207BEI,89.99,49.99,,,,,,,,,,,NULL,NULL
46136,SOF00207BLK-FBA,1,SOF00207BLK,89.99,49.99,,,,,,,,,,,NULL,NULL
46137,SOF00207BOR-FBA,1,SOF00207BOR,89.99,49.99,,,,,,,,,,,NULL,NULL
46138,SOF00207CHO-FBA,1,SOF00207CHO,89.99,49.99,,,,,,,,,,,NULL,NULL
46139,SOF00207NAT-FBA,1,SOF00207NAT,89.99,49.99,,,,,,,,,,,NULL,NULL
46140,SOF00202BEI,2,SOF00202BEI,,,94.99,49.99,,,,,,,,,NULL,NULL
46141,SOF00202BLK,2,SOF00202BLK,,,94.99,49.99,,,,,,,,,NULL,NULL
46142,SOF00202BOR,2,SOF00202BOR,,,94.99,49.99,,,,,,,,,NULL,NULL
46143,SOF00202CHO,2,SOF00202CHO,,,94.99,49.99,,,,,,,,,NULL,NULL
46144,SOF00202NAT,2,SOF00202NAT,,,94.99,49.99,,,,,,,,,NULL,NULL
46145,SOF00203BEI,2,SOF00203BEI,,,104.99,59.99,,,,,,,,,NULL,NULL
46146,SOF00203BLK,2,SOF00203BLK,,,104.99,59.99,,,,,,,,,NULL,NULL
46147,SOF00203BOR,2,SOF00203BOR,,,104.99,59.99,,,,,,,,,NULL,NULL
46148,SOF00203CHO,2,SOF00203CHO,,,104.99,59.99,,,,,,,,,NULL,NULL
46149,SOF00203NAT,2,SOF00203NAT,,,104.99,59.99,,,,,,,,,NULL,NULL
46150,SOF002BEI,2,SOF002BEI,,,64.99,34.99,,,,,,,,,NULL,NULL
46151,SOF002BLK,2,SOF002BLK,,,64.99,34.99,,,,,,,,,NULL,NULL
46152,SOF002BOR,2,SOF002BOR,,,64.99,34.99,,,,,,,,,NULL,NULL
46153,SOF002CHO,2,SOF002CHO,,,64.99,34.99,,,,,,,,,NULL,NULL
46154,SOF002NAT,2,SOF002NAT,,,64.99,34.99,,,,,,,,,NULL,NULL
46155,SOF00208BEI,2,SOF00208BEI,,,94.99,49.99,,,,,,,,,NULL,NULL
46156,SOF00208BLK,2,SOF00208BLK,,,94.99,49.99,,,,,,,,,NULL,NULL
46157,SOF00208BOR,2,SOF00208BOR,,,94.99,49.99,,,,,,,,,NULL,NULL
46158,SOF00208CHO,2,SOF00208CHO,,,94.99,49.99,,,,,,,,,NULL,NULL
46159,SOF00208NAT,2,SOF00208NAT,,,94.99,49.99,,,,,,,,,NULL,NULL
46160,SOF00207BEI,2,SOF00207BEI,,,119.99,59.99,,,,,,,,,NULL,NULL
46161,SOF00207BLK,2,SOF00207BLK,,,119.99,59.99,,,,,,,,,NULL,NULL
46162,SOF00207BOR,2,SOF00207BOR,,,119.99,59.99,,,,,,,,,NULL,NULL
46163,SOF00207CHO,2,SOF00207CHO,,,119.99,59.99,,,,,,,,,NULL,NULL
46164,SOF00207NAT,2,SOF00207NAT,,,119.99,59.99,,,,,,,,,NULL,NULL
46165,SOF00202BEI-FBA-FR,2,SOF00202BEI,,,94.99,54.99,,,,,,,,,NULL,NULL
46166,SOF00202BLK-FBA-FR,2,SOF00202BLK,,,94.99,54.99,,,,,,,,,NULL,NULL
46167,SOF00202BOR-FBA-FR,2,SOF00202BOR,,,94.99,54.99,,,,,,,,,NULL,NULL
46168,SOF00202CHO-FBA-FR,2,SOF00202CHO,,,94.99,54.99,,,,,,,,,NULL,NULL
46169,SOF00202NAT-FBA-FR,2,SOF00202NAT,,,94.99,54.99,,,,,,,,,NULL,NULL
46170,SOF00203BEI-FBA-FR,2,SOF00203BEI,,,104.99,64.99,,,,,,,,,NULL,NULL
46171,SOF00203BLK-FBA-FR,2,SOF00203BLK,,,104.99,64.99,,,,,,,,,NULL,NULL
46172,SOF00203BOR-FBA-FR,2,SOF00203BOR,,,104.99,64.99,,,,,,,,,NULL,NULL
46173,SOF00203CHO-FBA-FR,2,SOF00203CHO,,,104.99,64.99,,,,,,,,,NULL,NULL
46174,SOF00203NAT-FBA-FR,2,SOF00203NAT,,,104.99,64.99,,,,,,,,,NULL,NULL
46175,SOF002BEI-FBA-FR,2,SOF002BEI,,,64.99,39.99,,,,,,,,,NULL,NULL
46176,SOF002BLK-FBA-FR,2,SOF002BLK,,,64.99,39.99,,,,,,,,,NULL,NULL
46177,SOF002BOR-FBA-FR,2,SOF002BOR,,,64.99,39.99,,,,,,,,,NULL,NULL
46178,SOF002CHO-FBA-FR,2,SOF002CHO,,,64.99,39.99,,,,,,,,,NULL,NULL
46179,SOF002NAT-FBA-FR,2,SOF002NAT,,,64.99,39.99,,,,,,,,,NULL,NULL
46180,SOF00208BEI-FBA-FR,2,SOF00208BEI,,,94.99,54.99,,,,,,,,,NULL,NULL
46181,SOF00208BLK-FBA-FR,2,SOF00208BLK,,,94.99,54.99,,,,,,,,,NULL,NULL
46182,SOF00208BOR-FBA-FR,2,SOF00208BOR,,,94.99,54.99,,,,,,,,,NULL,NULL
46183,SOF00208CHO-FBA-FR,2,SOF00208CHO,,,94.99,54.99,,,,,,,,,NULL,NULL
46184,SOF00208NAT-FBA-FR,2,SOF00208NAT,,,94.99,54.99,,,,,,,,,NULL,NULL
46185,SOF00207BEI-FBA-FR,2,SOF00207BEI,,,119.99,64.99,,,,,,,,,NULL,NULL
46186,SOF00207BLK-FBA-FR,2,SOF00207BLK,,,119.99,64.99,,,,,,,,,NULL,NULL
46187,SOF00207BOR-FBA-FR,2,SOF00207BOR,,,119.99,64.99,,,,,,,,,NULL,NULL
46188,SOF00207CHO-FBA-FR,2,SOF00207CHO,,,119.99,64.99,,,,,,,,,NULL,NULL
46189,SOF00207NAT-FBA-FR,2,SOF00207NAT,,,119.99,64.99,,,,,,,,,NULL,NULL
46190,SOF00202BEI,3,SOF00202BEI,,,,,94.99,49.99,,,,,,,NULL,NULL
46191,SOF00202BLK,3,SOF00202BLK,,,,,94.99,49.99,,,,,,,NULL,NULL
46192,SOF00202BOR,3,SOF00202BOR,,,,,94.99,49.99,,,,,,,NULL,NULL
46193,SOF00202CHO,3,SOF00202CHO,,,,,94.99,49.99,,,,,,,NULL,NULL
46194,SOF00202NAT,3,SOF00202NAT,,,,,94.99,49.99,,,,,,,NULL,NULL
46195,SOF00203BEI,3,SOF00203BEI,,,,,104.99,59.99,,,,,,,NULL,NULL
46196,SOF00203BLK,3,SOF00203BLK,,,,,104.99,59.99,,,,,,,NULL,NULL
46197,SOF00203BOR,3,SOF00203BOR,,,,,104.99,59.99,,,,,,,NULL,NULL
46198,SOF00203CHO,3,SOF00203CHO,,,,,104.99,59.99,,,,,,,NULL,NULL
46199,SOF00203NAT,3,SOF00203NAT,,,,,104.99,59.99,,,,,,,NULL,NULL
46200,SOF002BEI,3,SOF002BEI,,,,,64.99,34.99,,,,,,,NULL,NULL
46201,SOF002BLK,3,SOF002BLK,,,,,64.99,34.99,,,,,,,NULL,NULL
46202,SOF002BOR,3,SOF002BOR,,,,,64.99,34.99,,,,,,,NULL,NULL
46203,SOF002CHO,3,SOF002CHO,,,,,64.99,34.99,,,,,,,NULL,NULL
46204,SOF002NAT,3,SOF002NAT,,,,,64.99,34.99,,,,,,,NULL,NULL
46205,SOF00208BEI,3,SOF00208BEI,,,,,94.99,49.99,,,,,,,NULL,NULL
46206,SOF00208BLK,3,SOF00208BLK,,,,,94.99,49.99,,,,,,,NULL,NULL
46207,SOF00208BOR,3,SOF00208BOR,,,,,94.99,49.99,,,,,,,NULL,NULL
46208,SOF00208CHO,3,SOF00208CHO,,,,,94.99,49.99,,,,,,,NULL,NULL
46209,SOF00208NAT,3,SOF00208NAT,,,,,94.99,49.99,,,,,,,NULL,NULL
46210,SOF00207BEI,3,SOF00207BEI,,,,,119.99,59.99,,,,,,,NULL,NULL
46211,SOF00207BLK,3,SOF00207BLK,,,,,119.99,59.99,,,,,,,NULL,NULL
46212,SOF00207BOR,3,SOF00207BOR,,,,,119.99,59.99,,,,,,,NULL,NULL
46213,SOF00207CHO,3,SOF00207CHO,,,,,119.99,59.99,,,,,,,NULL,NULL
46214,SOF00207NAT,3,SOF00207NAT,,,,,119.99,59.99,,,,,,,NULL,NULL
46215,SOF00202BEI-FBA,3,SOF00202BEI,,,,,94.99,54.99,,,,,,,NULL,NULL
46216,SOF00202BLK-FBA,3,SOF00202BLK,,,,,94.99,54.99,,,,,,,NULL,NULL
46217,SOF00202BOR-FBA,3,SOF00202BOR,,,,,94.99,54.99,,,,,,,NULL,NULL
46218,SOF00202CHO-FBA,3,SOF00202CHO,,,,,94.99,54.99,,,,,,,NULL,NULL
46219,SOF00202NAT-FBA,3,SOF00202NAT,,,,,94.99,54.99,,,,,,,NULL,NULL
46220,SOF00203BEI-FBA,3,SOF00203BEI,,,,,104.99,64.99,,,,,,,NULL,NULL
46221,SOF00203BLK-FBA,3,SOF00203BLK,,,,,104.99,64.99,,,,,,,NULL,NULL
46222,SOF00203BOR-FBA,3,SOF00203BOR,,,,,104.99,64.99,,,,,,,NULL,NULL
46223,SOF00203CHO-FBA,3,SOF00203CHO,,,,,104.99,64.99,,,,,,,NULL,NULL
46224,SOF00203NAT-FBA,3,SOF00203NAT,,,,,104.99,64.99,,,,,,,NULL,NULL
46225,SOF002BEI-FBA,3,SOF002BEI,,,,,64.99,39.99,,,,,,,NULL,NULL
46226,SOF002BLK-FBA,3,SOF002BLK,,,,,64.99,39.99,,,,,,,NULL,NULL
46227,SOF002BOR-FBA,3,SOF002BOR,,,,,64.99,39.99,,,,,,,NULL,NULL
46228,SOF002CHO-FBA,3,SOF002CHO,,,,,64.99,39.99,,,,,,,NULL,NULL
46229,SOF002NAT-FBA,3,SOF002NAT,,,,,64.99,39.99,,,,,,,NULL,NULL
46230,SOF00208BEI-FBA,3,SOF00208BEI,,,,,94.99,54.99,,,,,,,NULL,NULL
46231,SOF00208BLK-FBA,3,SOF00208BLK,,,,,94.99,54.99,,,,,,,NULL,NULL
46232,SOF00208BOR-FBA,3,SOF00208BOR,,,,,94.99,54.99,,,,,,,NULL,NULL
46233,SOF00208CHO-FBA,3,SOF00208CHO,,,,,94.99,54.99,,,,,,,NULL,NULL
46234,SOF00208NAT-FBA,3,SOF00208NAT,,,,,94.99,54.99,,,,,,,NULL,NULL
46235,SOF00207BEI-FBA,3,SOF00207BEI,,,,,119.99,64.99,,,,,,,NULL,NULL
46236,SOF00207BLK-FBA,3,SOF00207BLK,,,,,119.99,64.99,,,,,,,NULL,NULL
46237,SOF00207BOR-FBA,3,SOF00207BOR,,,,,119.99,64.99,,,,,,,NULL,NULL
46238,SOF00207CHO-FBA,3,SOF00207CHO,,,,,119.99,64.99,,,,,,,NULL,NULL
46239,SOF00207NAT-FBA,3,SOF00207NAT,,,,,119.99,64.99,,,,,,,NULL,NULL
46240,SOF00202BEI,10,SOF00202BEI,,,,,,,,,,,,49.99,NULL,NULL
46241,SOF00202BLK,10,SOF00202BLK,,,,,,,,,,,,49.99,NULL,NULL
46242,SOF00202BOR,10,SOF00202BOR,,,,,,,,,,,,49.99,NULL,NULL
46243,SOF00202CHO,10,SOF00202CHO,,,,,,,,,,,,49.99,NULL,NULL
46244,SOF00202NAT,10,SOF00202NAT,,,,,,,,,,,,49.99,NULL,NULL
46245,SOF00203BEI,10,SOF00203BEI,,,,,,,,,,,,59.99,NULL,NULL
46246,SOF00203BLK,10,SOF00203BLK,,,,,,,,,,,,59.99,NULL,NULL
46247,SOF00203BOR,10,SOF00203BOR,,,,,,,,,,,,59.99,NULL,NULL
46248,SOF00203CHO,10,SOF00203CHO,,,,,,,,,,,,59.99,NULL,NULL
46249,SOF00203NAT,10,SOF00203NAT,,,,,,,,,,,,59.99,NULL,NULL
46250,SOF002BEI,10,SOF002BEI,,,,,,,,,,,,34.99,NULL,NULL
46251,SOF002BLK,10,SOF002BLK,,,,,,,,,,,,34.99,NULL,NULL
46252,SOF002BOR,10,SOF002BOR,,,,,,,,,,,,34.99,NULL,NULL
46253,SOF002CHO,10,SOF002CHO,,,,,,,,,,,,34.99,NULL,NULL
46254,SOF002NAT,10,SOF002NAT,,,,,,,,,,,,34.99,NULL,NULL
46255,SOF00208BEI,10,SOF00208BEI,,,,,,,,,,,,49.99,NULL,NULL
46256,SOF00208BLK,10,SOF00208BLK,,,,,,,,,,,,49.99,NULL,NULL
46257,SOF00208BOR,10,SOF00208BOR,,,,,,,,,,,,49.99,NULL,NULL
46258,SOF00208CHO,10,SOF00208CHO,,,,,,,,,,,,49.99,NULL,NULL
46259,SOF00208NAT,10,SOF00208NAT,,,,,,,,,,,,49.99,NULL,NULL
46260,SOF00207BEI,10,SOF00207BEI,,,,,,,,,,,,59.99,NULL,NULL
46261,SOF00207BLK,10,SOF00207BLK,,,,,,,,,,,,59.99,NULL,NULL
46262,SOF00207BOR,10,SOF00207BOR,,,,,,,,,,,,59.99,NULL,NULL
46263,SOF00207CHO,10,SOF00207CHO,,,,,,,,,,,,59.99,NULL,NULL
46264,SOF00207NAT,10,SOF00207NAT,,,,,,,,,,,,59.99,NULL,NULL
46265,FL13109A,1,FL13109A,8.99,8.99,,,,,,,,,,,NULL,NULL
46266,FL13109B,1,FL13109B,8.99,8.99,,,,,,,,,,,NULL,NULL
46267,FL13109C,1,FL13109C,8.99,8.99,,,,,,,,,,,NULL,NULL
46268,FL13157A,1,FL13157A,5.99,5.99,,,,,,,,,,,NULL,NULL
46269,FL13157B,1,FL13157B,5.99,5.99,,,,,,,,,,,NULL,NULL
46270,FL13157C,1,FL13157C,5.99,5.99,,,,,,,,,,,NULL,NULL
46271,FL13170A,1,FL13170A,6.99,6.99,,,,,,,,,,,NULL,NULL
46272,FL13170B,1,FL13170B,6.99,6.99,,,,,,,,,,,NULL,NULL
46273,FL13170C,1,FL13170C,6.99,6.99,,,,,,,,,,,NULL,NULL
46274,FL13174A,1,FL13174A,9.99,9.99,,,,,,,,,,,NULL,NULL
