id,item_number,item_title,barcode_number,category_name,supp_name,supp_id,heights,widths,depths,weights
2119,CURLIN-9070,Blackout  Curtain Lining Pair - 90 x 70 (SF1303H),5.05597E+12,Curtains,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,1715
2120,CURLIN-9088,Blackout  Curtain Lining Pair - 90 x 88 (SF1303I),5.05597E+12,Curtains,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,1583
2121,CURMACDUFF54,Macduff Tartan - Curtain - Pair - 46 x 54 (KT1516A),5.05597E+12,Curtains,SOUTHIND,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,5,30,34,1300
2122,CURMACDUFF72,Macduff Tartan - Curtain - Pair - 54 x 72 (KT1516B),5.05597E+12,Curtains,SOUTHIND,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,5,30,36,1600
2123,CURMACDUFF90,Macduff Tartan - Curtain - Pair - 54 x 90 (KT1516C),5.05597E+12,Curtains,SOUTHIND,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,7,30,38,2000
2124,CURMARBELAAZTCBLU-4554,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Blue - 46 x 54 Inches (SF1737A),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,1625
2125,CURMARBELAAZTCBLU-4672,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Blue - 46 x 72 Inches (SF1737B),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2037
2126,CURMARBELAAZTCBLU-4690,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Blue - 46 x 90 Inches (SF1737C),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2425
2127,CURMARBELAAZTCBLU-6654,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Blue - 66 x 54 Inches (SF1737D),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3000
2128,CURMARBELAAZTCBLU-6672,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Blue - 66 x 72 Inches (SF1737E),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3312
2129,CURMARBELAAZTCBLU-6690,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Blue - 66 x 90 Inches (SF1737F),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2130,CURMARBELAAZTCBLU-9054,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Blue - 90 x 54 Inches (SF1737G),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2972
2131,CURMARBELAAZTCBLU-9072,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Blue - 90 x 72 Inches (SF1737H),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2132,CURMARBELAAZTCBLU-9090,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Blue - 90 x 90 Inches (SF1737I),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,4362
2133,CURMARBELAAZTCBLU-TIE,Marbella Aztec (9545) - Tie Back Pair - Blue (SF1738),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,200
2134,CURMARBELAAZTCGLD-4554,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Gold - 46 x 54 Inches (SF1731A),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,1625
2135,CURMARBELAAZTCGLD-4672,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Gold - 46 x 72 Inches (SF1731B),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2037
2136,CURMARBELAAZTCGLD-4690,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Gold - 46 x 90 Inches (SF1731C),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2425
2137,CURMARBELAAZTCGLD-6654,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Gold - 66 x 54 Inches (SF1731D),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3000
2138,CURMARBELAAZTCGLD-6672,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Gold - 66 x 72 Inches (SF1731E),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3312
2139,CURMARBELAAZTCGLD-6690,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Gold - 66 x 90 Inches (SF1731F),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2140,CURMARBELAAZTCGLD-9054,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Gold - 90 x 54 Inches (SF1731G),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2972
2141,CURMARBELAAZTCGLD-9072,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Gold - 90 x 72 Inches (SF1731H),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2142,CURMARBELAAZTCGLD-9090,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Gold - 90 x 90 Inches (SF1731I),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,4362
2143,CURMARBELAAZTCGLD-TIE,Marbella Aztec (9545) - Tie Back Pair - Gold (SF1732),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,200
2144,CURMARBELAAZTCGRY-4554,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Grey - 46 x 54 Inches (SF1734A),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,1625
2145,CURMARBELAAZTCGRY-4672,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Grey - 46 x 72 Inches (SF1734B),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2037
2146,CURMARBELAAZTCGRY-4690,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Grey - 46 x 90 Inches (SF1734C),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2425
2147,CURMARBELAAZTCGRY-6654,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Grey - 66 x 54 Inches (SF1734D),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3000
2148,CURMARBELAAZTCGRY-6672,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Grey - 66 x 72 Inches (SF1734E),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3312
2149,CURMARBELAAZTCGRY-6690,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Grey - 66 x 90 Inches (SF1734F),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2150,CURMARBELAAZTCGRY-9054,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Grey - 90 x 54 Inches (SF1734G),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2972
2151,CURMARBELAAZTCGRY-9072,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Grey - 90 x 72 Inches (SF1734H),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2152,CURMARBELAAZTCGRY-9090,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Grey - 90 x 90 Inches (SF1734I),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,4362
2153,CURMARBELAAZTCGRY-TIE,Marbella Aztec (9545) - Tie Back Pair - Grey (SF1735),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,200
2154,CURMARBELAAZTCMAU-4554,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Mauve - 46 x 54 Inches (SF1728A),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,1625
2155,CURMARBELAAZTCMAU-4672,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Mauve - 46 x 72 Inches (SF1728B),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2037
2156,CURMARBELAAZTCMAU-4690,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Mauve - 46 x 90 Inches (SF1728C),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2425
2157,CURMARBELAAZTCMAU-6654,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Mauve - 66 x 54 Inches (SF1728D),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3000
2158,CURMARBELAAZTCMAU-6672,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Mauve - 66 x 72 Inches (SF1728E),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3312
2159,CURMARBELAAZTCMAU-6690,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Mauve - 66 x 90 Inches (SF1728F),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2160,CURMARBELAAZTCMAU-9054,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Mauve - 90 x 54 Inches (SF1728G),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2972
2161,CURMARBELAAZTCMAU-9072,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Mauve - 90 x 72 Inches (SF1728H),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2162,CURMARBELAAZTCMAU-9090,Marbella Aztec (9545) - Curtain Pair - Pencil Pleat - Mauve - 90 x 90 Inches (SF1728I),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,4362
2163,CURMARBELAAZTCMAU-TIE,Marbella Aztec (9545) - Tie Back Pair - Mauve (SF1729),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,200
2164,CURMARBELAFLORBLU-4554,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Blue - 46 x 54 Inches (SF1701A),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,1625
2165,CURMARBELAFLORBLU-4672,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Blue - 46 x 72 Inches (SF1701B),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2037
2166,CURMARBELAFLORBLU-4690,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Blue - 46 x 90 Inches (SF1701C),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2425
2167,CURMARBELAFLORBLU-6654,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Blue - 66 x 54 Inches (SF1701D),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3000
2168,CURMARBELAFLORBLU-6672,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Blue - 66 x 72 Inches (SF1701E),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3312
2169,CURMARBELAFLORBLU-6690,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Blue - 66 x 90 Inches (SF1701F),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2170,CURMARBELAFLORBLU-9054,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Blue - 90 x 54 Inches (SF1701G),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2972
2171,CURMARBELAFLORBLU-9072,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Blue - 90 x 72 Inches (SF1701H),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2172,CURMARBELAFLORBLU-9090,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Blue - 90 x 90 Inches (SF1701I),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,4362
2173,CURMARBELAFLORBLU-TIE,Marbella Floral (9543) - Tie Back Pair - Blue (SF1702),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,200
2174,CURMARBELAFLORGLD-4554,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Gold - 46 x 54 Inches (SF1695A),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,1625
2175,CURMARBELAFLORGLD-4672,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Gold - 46 x 72 Inches (SF1695B),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2037
2176,CURMARBELAFLORGLD-4690,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Gold - 46 x 90 Inches (SF1695C),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2425
2177,CURMARBELAFLORGLD-6654,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Gold - 66 x 54 Inches (SF1695D),5.05597E+12,Curtains/Discontinued,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3000
2178,CURMARBELAFLORGLD-6672,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Gold - 66 x 72 Inches (SF1695E),5.05597E+12,Curtains/Discontinued,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3312
2179,CURMARBELAFLORGLD-6690,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Gold - 66 x 90 Inches (SF1695F),5.05597E+12,Curtains/Discontinued,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2180,CURMARBELAFLORGLD-9054,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Gold - 90 x 54 Inches (SF1695G),5.05597E+12,Curtains/Discontinued,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2972
2181,CURMARBELAFLORGLD-9072,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Gold - 90 x 72 Inches (SF1695H),5.05597E+12,Curtains/Discontinued,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2182,CURMARBELAFLORGLD-9090,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Gold - 90 x 90 Inches (SF1695I),5.05597E+12,Curtains/Discontinued,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,4362
2183,CURMARBELAFLORGLD-TIE,Marbella Floral (9543) - Tie Back Pair - Gold (SF1696),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,200
2184,CURMARBELAFLORGRY-4554,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Grey - 46 x 54 Inches (SF1698A),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,1625
2185,CURMARBELAFLORGRY-4672,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Grey - 46 x 72 Inches (SF1698B),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2037
2186,CURMARBELAFLORGRY-4690,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Grey - 46 x 90 Inches (SF1698C),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2425
2187,CURMARBELAFLORGRY-6654,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Grey - 66 x 54 Inches (SF1698D),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3000
2188,CURMARBELAFLORGRY-6672,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Grey - 66 x 72 Inches (SF1698E),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3312
2189,CURMARBELAFLORGRY-6690,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Grey - 66 x 90 Inches (SF1698F),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2190,CURMARBELAFLORGRY-9054,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Grey - 90 x 54 Inches (SF1698G),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2972
2191,CURMARBELAFLORGRY-9072,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Grey - 90 x 72 Inches (SF1698H),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3650
2192,CURMARBELAFLORGRY-9090,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Grey - 90 x 90 Inches (SF1698I),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,4362
2193,CURMARBELAFLORGRY-TIE,Marbella Floral (9543) - Tie Back Pair - Grey (SF1699),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,200
2194,CURMARBELAFLORMAU-4554,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Mauve - 46 x 54 Inches (SF1692A),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,1625
2195,CURMARBELAFLORMAU-4672,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Mauve - 46 x 72 Inches (SF1692B),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2037
2196,CURMARBELAFLORMAU-4690,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Mauve - 46 x 90 Inches (SF1692C),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2425
2197,CURMARBELAFLORMAU-6654,Marbella Floral (9543) - Curtain Pair - Pencil Pleat - Mauve - 66 x 54 Inches (SF1692D),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,3000
2198,CURMARBELASWIRLBLU-4672,Marbella Swirl (9542) - Curtain Pair - Pencil Pleat - Blue - 46 x 72 Inches (SF1725B),5.05597E+12,Curtains,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,2037
