"id","web_sku","linnworks_code","web_price_uk","web_sale_price_uk","web_price_fr","web_sale_price_fr","web_price_de","web_sale_price_de","web_price_dm","web_sale_price_dm","web_price_tesco","web_sale_price_tesco"
"5606","AC1171","H-DS125","19.99","14.99",,,"24.99","14.99",,,,
"5607","AC1172","H-DS188","19.99","14.99",,,"24.99","14.99",,,,
"5608","AC1332","H-100013","25.99","19.99",,,"39.99","29.99","25.99","23.99",,"19.99"
"5609","AC1328","H-TD0110","25.99","19.99",,,"49.99","29.99",,,,
"5610","FR1369","TKTHALLBENCH","179.99","179.99",,,,,"179.99","209.98",,"179.99"
"5611","AC1211","H-AC1211","19.99","10.99",,,"19.99","14.99",,,,"10.99"
"5612","AC1212","H-AC1212","19.99","10.99",,,"19.99","14.99","19.99","13.99",,"10.99"
"5613","AC1213","H-AC1213","19.99","10.99",,,"19.99","14.99","19.99","13.99",,"10.99"
"5614","AC1214","H-AC1214","19.99","10.99",,,"24.99","14.99","19.99","13.99",,"10.99"
"5615","AC1215","H-AC1215","9.99","6.99",,,"14.99","9.99",,,,"6.99"
"5616","AC1216","H-AC1216","19.99","10.99",,,"24.99","14.99","19.99","13.99",,"10.99"
"5617","AC1217","H-AC1217","19.99","10.99",,,"24.99","14.99","19.99","13.99",,"10.99"
"5618","AC1120","GIF924270","29.99","19.99",,,"38.99","25.99",,,,"19.99"
"5619","AC1121","GIF924271","39.99","24.99",,,"51.99","32.99",,,,"24.99"
"5620","AC1122","GIF924272","69.99","49.99",,,"90.99","64.99",,,,"49.99"
"5621","AC1123","GIF924273","119.99","89.99",,,"155.99","116.99","119.99","92.99",,"89.99"
"5622","AC1124","GIF924274","199.99","149.99",,,"259.99","149.99","199.99","152.99",,"149.99"
"5623","AC1125","GIFGA1001","24.99","12.99",,,"32.99","16.99",,,,"12.99"
"5624","AC1126","GIFGA1003","24.99","12.99",,,"32.99","16.99","16.99","16.99",,"12.99"
"5625","AC1115","GIF924073","19.99","9.99",,,"19.99","12.99",,,,"9.99"
"5626","AC1116","GIF924074","14.99","12.99",,,"25.99","16.99","15.99","15.99",,"12.99"
"5627","AC1117","GIF924075","29.99","14.99",,,"38.99","19.99",,,,"14.99"
"5628","AC1108","GIF922499","9.99","5.99",,,"12.99","7.99",,,,"5.99"
"5629","AC1109","GIF922500","14.99","7.99",,,"15.99","10.99",,,,"7.99"
"5630","AC1148","GIFGA951","24.99","12.99",,,"29.99","19.99","24.99","15.99",,"12.99"
"5631","AC1149","GIFGA952","14.99","7.99",,,"19.99","12.99","14.99","10.99",,"7.99"
"5632","AC1145","GIFGA934","69.99","39.99",,,"98.99","56.99","69.99","42.99",,"39.99"
"5633","AC1146","GIFGA935","79.99","49.99",,,"103.99","64.99","79.99","52.99",,"49.99"
"5634","AC1142","GIFGA926L","159.99","89.99",,,"207.99","116.99","159.99","92.99",,"89.99"
"5635","AC1143","GIFGA926M","99.99","69.99",,,"129.99","90.99","99.99","72.99",,"69.99"
"5636","AC1144","GIFGA926S","79.99","49.99",,,"103.99","64.99","79.99","52.99",,"49.99"
"5637","AC1150","GIFGA953","29.99","14.99",,,"42.99","21.99",,,,"14.99"
"5638","AC1152","GIFGA959W","24.99","12.99",,,"34.99","18.99",,,,"12.99"
"5639","AC1112","GIF924067","9.99","4.99",,,"12.99","6.99",,,,"4.99"
"5640","AC1113","GIF924068","11.99","5.99",,,"15.99","7.99",,,,"5.99"
"5641","AC1114","GIF924069","14.99","6.99",,,"19.99","9.99",,,,"6.99"
"5642","AC1104","GIF564","24.99","12.99",,,"32.99","16.99","24.99","15.99",,"12.99"
"5643","AC1105","GIF826","29.99","19.99",,,"38.99","25.99","29.99","22.99",,"19.99"
"5644","AC1101","GIF1256","39.99","24.99",,,"45.99","29.99","39.99","27.99",,"24.99"
"5645","AC1134","GIFGA668","14.99","7.99",,,"19.99","10.99",,,,"7.99"
"5646","AC1135","GIFGA669","9.99","5.99",,,"12.99","7.99",,,,"5.99"
"5647","AC1133","GIFGA641","69.99","39.99",,,"90.99","51.99","69.99","42.99",,"39.99"
"5648","AC1110","GIF922504","49.99","29.99",,,"64.99","38.99","49.99","32.99",,"29.99"
"5649","AP1253","FL12412","19.99","14.99",,,"24.99","19.99",,,,
"5650","AC1273","H-DE111","19.99","12.99",,,"19.99","12.99",,,,
"5651","AC1282","H-15113","19.99","14.99",,,"35.99","19.99",,,,
"5652","AC1290","H-15285","19.99","14.99",,,"35.99","19.99",,,,
"5653","GA1101","H-100429","7.99","7.99","12.99","12.99","12.99","12.99","9.99","9.99",,"9.99"
"5654","GA1103","H-100421","6.99","6.99","9.99","9.99","9.99","9.99","9.99","9.99",,"9.99"
"5655","GA1104","H-100422","3.99","3.99","9.99","6.99","9.99","9.99","6.99","6.99",,"6.99"
"5656","GA1106","H-100426","9.99","9.99","14.99","14.99","14.99","14.99","13.99","13.99",,"13.99"
"5657","GA1109","H-100420","14.99","14.99","24.99","24.99","24.99","24.99","19.99","19.99",,"19.99"
"5658","GA1111","H-100430","4.99","4.99","9.99","9.99","9.99","9.99","7.99","7.99",,"7.99"
"5659","GA1112","H-100239","19.99","19.99","29.99","29.99","29.99","29.99","24.99","24.99",,"24.99"
"5660","DC1102","AL-TABTOPCAR","39.99","19.99",,,"96.99","59.99",,,,"19.99"
"5661","DC1107","ALWD-TABTOPCAR","59.99","34.99",,,"96.99","65.99","59.99","37.99",,"34.99"
"5662","DC1103","AL-TABTOP","59.99","29.99",,,"79.99","49.99",,,,"29.99"
"5663","DC1101","AL-BOOKAERO","49.99","39.99",,,"96.99","65.99","59.99","42.99",,"39.99"
"5664","AC1209","H-AC1209","29.99","19.99",,,"39.99","29.99","29.99","22.99",,"19.99"
"5665","AC1210","H-AC1210","29.99","19.99",,,"39.99","14.99","29.99","22.99",,"19.99"
"5666","AC1225","H-AC1255","44.99","29.99",,,"64.99","44.99","44.99","32.99",,"29.99"
"5667","AC1226","H-AC1226","29.99","19.99",,,"44.99","29.99",,,,"19.99"
"5668","AC1227","H-AC1227","39.99","24.99",,,"59.99","39.99","39.99","27.99",,"24.99"
"5669","AC1228","H-AC1228","29.99","19.99",,,"49.99","29.99","29.99","22.99",,"19.99"
"5670","AC1229","H-AC1229","39.99","24.99",,,"59.99","39.99",,,,"24.99"
"5671","AC1230","H-AC1230","9.99","7.99",,,"14.99","9.99","9.99","10.99",,"7.99"
"5672","AC1233","H-AC1233","9.99","7.99",,,"14.99","9.99","9.99","9.99",,"7.99"
"5673","AC1136","GIFGA735","24.99","12.99",,,"32.99","16.99",,,,"12.99"
"5674","AC1137","GIFGA737","24.99","12.99",,,"32.99","16.99",,,,"12.99"
"5675","AC1138","GIFGA754","29.99","17.99",,,"38.99","23.99","29.99","20.99",,"17.99"
"5676","AC1175","H-100123","7.99","4.99",,,"7.99","4.99",,,,"4.99"
"5677","AC1153","GIFWD007","79.99","39.99",,,"97.99","49.99",,,,"39.99"
"5678","AC1154","GIFWD067","49.99","19.99",,,"79.99","35.99",,,,"19.99"
"5679","AC1155","GIFWD086","29.99","12.99",,,"79.99","35.99",,,,"12.99"
"5680","AC1246","DE-BEAR","49.99","29.99",,,"89.99","69.99",,,,
"5681","AC1248","DE-LION","49.99","29.99",,,"89.99","69.99",,,,
"5682","AC1249","DE-621","89.99","49.99",,,"129.99","79.99",,,,"49.99"
"5683","AC1250","DE-2245","79.99","49.99",,,"129.99","69.99",,,,"49.99"
"5684","AC1251","DE-619","89.99","59.99",,,"129.99","79.99",,,,"59.99"
"5685","AC1102","GIF3164","49.99","29.99",,,"64.99","38.99",,,,"29.99"
"5686","AC1103","GIF4900","69.99","39.99",,,"90.99","51.99",,,,"39.99"
"5687","AC1106","GIF922495","19.99","9.99",,,"25.99","12.99",,,,"9.99"
"5688","AC1107","GIF922496","24.99","11.99",,,"28.99","15.99","24.99","14.99",,"11.99"
"5689","AC1111","GIF922507","69.99","39.99",,,"90.99","51.99",,,,"39.99"
"5690","AC1118","GIF924268","19.99","11.99",,,"25.99","15.99",,,,"11.99"
"5691","AC1119","GIF924269","29.99","17.99",,,"38.99","23.99",,,,"17.99"
"5692","AC1128","GIFGA617","39.99","19.99",,,"51.99","25.99",,,,"19.99"
"5693","AC1127","GIFGA615","79.99","44.99",,,"103.99","58.99","79.99","47.99",,"44.99"
"5694","AC1130","GIFGA634","69.99","39.99",,,"90.99","51.99","69.99","42.99",,"39.99"
"5695","AC1131","GIFGA636","79.99","49.99",,,"103.99","69.99","79.99","52.99",,"49.99"
"5696","AC1132","GIFGA637","29.99","14.99",,,"38.99","19.99","29.99","17.99",,"14.99"
"5697","AC1139","GIFGA909","49.99","29.99",,,"49.99","29.99",,,,"29.99"
"5698","AC1140","GIFGA910","49.99","29.99",,,"59.99","34.99","49.99","32.99",,"29.99"
"5699","AC1147","GIFGA938","79.99","49.99",,,"103.99","64.99",,,,"49.99"
"5700","AC1151","GIFGA959","29.99","19.99",,,"38.99","25.99",,,,"19.99"
"5701","DC1104","AL-STOOL1","129.99","79.99",,,"129.99","109.99","129.99","82.99",,"79.99"
"5702","DC1105","AL-STOOL2","179.99","99.99",,,"229.99","129.99",,,,"99.99"
"5703","DC1106","AL-STOOLCAB","169.99","89.99",,,"219.99","119.99","169.99","92.99",,"89.99"
"5704","AC1174","H-100106","29.99","19.99",,,"29.99","19.99",,,,"23.99"
"5705","AC1224","H-AC1224","29.99","19.99",,,"44.99","29.99",,,,"19.99"
"5706","CA1112","FL94779R","7.99","4.99",,,"16.99","12.99","8.99","8.99",,"8.99"
"5707","CA1111","FL94779W","7.99","4.99",,,"16.99","12.99",,,,"8.99"
"5708","CA1104","FL94781R","14.99","10.99",,,"24.99","19.99","14.99","12.99",,
"5709","CA1105","FL94781W","14.99","10.99",,,"24.99","19.99","14.99","12.99",,
"5710","CA1122","FL94923","7.99","4.99",,,"14.99","9.99","8.99","8.99",,
"5711","CA1110A","FL95006","14.99","8.99",,,"27.99","15.99","14.99","12.99",,"12.99"
"5712","CA1110B","FL95005","19.99","14.99",,,"34.99","21.99",,,,
"5713","CA1109B","FL94993","19.99","14.99",,,"34.99","21.99","18.99","18.99",,
"5714","CA1109A","FL94994","14.99","8.99",,,"27.99","15.99",,,,"12.99"
"5715","BR1008A","ROBEMENVALWHT/SKYOS","45.99","34.99",,,"45.99","34.99",,,,
"5716","BR1008B","ROBEMENVALWHT/SKYXXL","49.99","38.99",,,"49.99","38.99",,,,
"5717","BT1219A","CHRISTYROBE-S","61.99","19.99",,,"79.99","24.99",,,,
"5718","BT1219B","CHRISTYROBE-M","61.99","19.99",,,"79.99","24.99",,,,
"5719","BT1219C","CHRISTYROBE-L","61.99","19.99",,,"79.99","24.99",,,,
"5720","BT1219D","CHRISTYROBE-XL","61.99","19.99",,,"79.99","24.99",,,,
"5721","AP1271B","FL12862CRM","7.99","7.99","12.99","12.99","12.99","12.99","13.99","13.99",,"13.99"
"5722","AP1271A","FL12862PINK","7.99","7.99","12.99","12.99","12.99","12.99","13.99","13.99",,"13.99"
"5723","DFFILLKG","DFFILLKG","4.99","4.99",,,,,"8.99","8.99",,"8.99"
"5724","MFFILLKG","MFFILLKG","4.49","4.49",,,,,"8.49","8.49",,"8.49"
"5725","FR1162","ALMAMEDMIR9060","#N/A","79.99",,,,,,"89.98",,"79.99"
"5726","FR1163","MIRDAK9060OK","#N/A","79.99",,,,,,"89.98",,"79.99"
"5727","FR1161","MIRDAK11090OK","#N/A","99.99",,,,,,"109.98",,"99.99"
"5728","FR1160","1117","#N/A","99.99",,,,,,"109.98",,"99.99"
"5729","FR1165","MIRDAKTALLOAK","#N/A","99.99",,,,,,"109.98",,"99.99"
"5730","FR1164","ALMAMEDMIRTALL","#N/A","99.99",,,,,,"109.98",,"99.99"
"5731","GA1114","H-100550","39.99","39.99",,,,,"44.99","44.99",,"44.99"
"5732","GA1115","H-100551","39.99","39.99",,,,,"44.99","44.99",,"44.99"
"5733","GA1116","H-100552","34.99","34.99","44.99","44.99","44.99","44.99","39.99","39.99",,"39.99"
"5734","GA1117","H-100553","34.99","34.99","44.99","44.99","44.99","44.99","39.99","39.99",,"39.99"
"5735","GA1118","H-100558","7.99","7.99","14.99","11.99","14.99","11.99","9.99","9.99",,"9.99"
"5736","GA1119","H-100560","7.99","7.99","14.99","11.99","14.99","11.99","9.99","9.99",,"9.99"
"5737","GA1120","H-100565","29.99","29.99","49.99","44.99","49.99","44.99","34.99","34.99",,"34.99"
"5738","GA1121","H-100566","29.99","29.99","49.99","44.99","49.99","44.99","34.99","34.99",,"34.99"
"5739","GA1122","H-100567","49.99","49.99","64.99","64.99","64.99","64.99","54.99","54.99",,"54.99"
"5740","GA1123","H-100568","49.99","49.99","64.99","64.99","64.99","64.99","54.99","54.99",,"54.99"
"5741","GA1124","H-100635","7.99","7.99","11.99","11.99","11.99","11.99","9.99","9.99",,"7.99"
"5742","GA1125","H-100636","7.99","7.99","11.99","11.99","11.99","11.99","9.99","9.99",,"7.99"
"5743","GA1126","H-100638","11.99","11.99","17.99","17.99","17.99","17.99","14.99","14.99",,"11.99"
"5744","FR1370","DAKPLASMASHAPEDRK","299.99","199.99",,,,,"299.99","219.98",,"199.99"
"5745","FR1371","DAKPLASMASHAPEOAK","299.99","199.99",,,,,"299.99","219.98",,"199.99"
"5746","SF1744A","AVRILCURBRY-4654","29.99","29.99","44.99","44.99","44.99","44.99","29.99","29.99",,"29.99"
"5747","SF1744B","AVRILCURBRY-4672","34.99","34.99","54.99","54.99","54.99","54.99","34.99","34.99",,"34.99"
"5748","SF1744C","AVRILCURBRY-4690","39.99","39.99","59.99","59.99","59.99","59.99","39.99","39.99",,"39.99"
"5749","SF1744D","AVRILCURBRY-6454","39.99","39.99","59.99","59.99","59.99","59.99","39.99","39.99",,"39.99"
"5750","SF1744E","AVRILCURBRY-6472","49.99","49.99","79.99","79.99","79.99","79.99","49.99","49.99",,"49.99"
"5751","SF1744F","AVRILCURBRY-6490","54.99","54.99","84.99","84.99","84.99","84.99","54.99","54.99",,"54.99"
"5752","SF1744G","AVRILCURBRY-9054","49.99","49.99","74.99","74.99","74.99","74.99","49.99","49.99",,"49.99"
"5753","SF1744H","AVRILCURBRY-9072","59.99","59.99","89.99","89.99","89.99","89.99","59.99","59.99",,"59.99"
"5754","SF1744I","AVRILCURBRY-9090","74.99","74.99","114.99","114.99","114.99","114.99","74.99","74.99",,"74.99"
"5755","SF1745","AVRILCUSBRY-20","9.99","9.99","14.99","9.99","14.99","9.99",,,,"9.99"
"5756","SF1746A","AVRILCURDEGG-4654","29.99","29.99","44.99","44.99","44.99","44.99","29.99","29.99",,"29.99"
"5757","SF1746B","AVRILCURDEGG-4672","34.99","34.99","54.99","54.99","54.99","54.99","34.99","34.99",,"34.99"
"5758","SF1746C","AVRILCURDEGG-4690","39.99","39.99","59.99","59.99","59.99","59.99","39.99","39.99",,"39.99"
"5759","SF1746D","AVRILCURDEGG-6454","39.99","39.99","59.99","59.99","59.99","59.99","39.99","39.99",,"39.99"
"5760","SF1746E","AVRILCURDEGG-6472","49.99","49.99","79.99","79.99","79.99","79.99","49.99","49.99",,"49.99"
"5761","SF1746F","AVRILCURDEGG-6490","54.99","54.99","84.99","84.99","84.99","84.99","54.99","54.99",,"54.99"
"5762","SF1746G","AVRILCURDEGG-9054","49.99","49.99","74.99","74.99","74.99","74.99","49.99","49.99",,"49.99"
"5763","SF1746H","AVRILCURDEGG-9072","59.99","59.99","89.99","89.99","89.99","89.99","59.99","59.99",,"59.99"
"5764","SF1746I","AVRILCURDEGG-9090","74.99","74.99","114.99","114.99","114.99","114.99","74.99","74.99",,"74.99"
"5765","SF1747","AVRILCUSDEGG-20","9.99","9.99","14.99","9.99","14.99","9.99",,,,"9.99"
"5766","SF1748A","BROMCURMOC-4654","39.99","39.99","59.99","59.99","59.99","59.99","39.99","39.99",,"39.99"
"5767","SF1748B","BROMCURMOC-4672","54.99","54.99","79.99","79.99","79.99","79.99","54.99","54.99",,"54.99"
"5768","SF1748C","BROMCURMOC-4690","64.99","64.99","99.99","99.99","99.99","99.99","64.99","64.99",,"64.99"
"5769","SF1748D","BROMCURMOC-6454","64.99","64.99","99.99","99.99","99.99","99.99","64.99","64.99",,"64.99"
"5770","SF1748E","BROMCURMOC-6472","84.99","84.99","129.99","129.99","129.99","129.99","84.99","84.99",,"84.99"
"5771","SF1748F","BROMCURMOC-6490","99.99","99.99","149.99","149.99","149.99","149.99","99.99","99.99",,"99.99"
"5772","SF1748G","BROMCURMOC-9054","79.99","79.99","119.99","119.99","119.99","119.99","79.99","79.99",,"79.99"
"5773","SF1748H","BROMCURMOC-9072","99.99","99.99","149.99","149.99","149.99","149.99","99.99","99.99",,"99.99"
"5774","SF1748I","BROMCURMOC-9090","119.99","119.99","179.99","179.99","179.99","179.99","119.99","119.99",,"119.99"
"5775","SF1749A","BROMCURSLT-4654","39.99","39.99","59.99","59.99","59.99","59.99","39.99","39.99",,"39.99"
"5776","SF1749B","BROMCURSLT-4672","54.99","54.99","79.99","79.99","79.99","79.99","54.99","54.99",,"54.99"
"5777","SF1749C","BROMCURSLT-4690","64.99","64.99","99.99","99.99","99.99","99.99","64.99","64.99",,"64.99"
"5778","SF1749D","BROMCURSLT-6454","64.99","64.99","99.99","99.99","99.99","99.99","64.99","64.99",,"64.99"
"5779","SF1749E","BROMCURSLT-6472","84.99","84.99","129.99","129.99","129.99","129.99","84.99","84.99",,"84.99"
"5780","SF1749F","BROMCURSLT-6490","99.99","99.99","149.99","149.99","149.99","149.99","99.99","99.99",,"99.99"
"5781","SF1749G","BROMCURSLT-9054","79.99","79.99","119.99","119.99","119.99","119.99","79.99","79.99",,"79.99"
"5782","SF1749H","BROMCURSLT-9072","99.99","99.99","149.99","149.99","149.99","149.99","99.99","99.99",,"99.99"
"5783","SF1749I","BROMCURSLT-9090","119.99","119.99","179.99","179.99","179.99","179.99","119.99","119.99",,"119.99"
"5784","SF1750A","CARNCURCHIN-4654","24.99","24.99","39.99","39.99","39.99","39.99","24.99","24.99",,"24.99"
"5785","SF1750B","CARNCURCHIN-4672","31.99","31.99","49.99","49.99","49.99","49.99","31.99","31.99",,"31.99"
"5786","SF1750C","CARNCURCHIN-4690","39.99","39.99","59.99","59.99","59.99","59.99","39.99","39.99",,"39.99"
"5787","SF1750D","CARNCURCHIN-6454","34.99","34.99","54.99","54.99","54.99","54.99","34.99","34.99",,"34.99"
"5788","SF1750E","CARNCURCHIN-6472","41.99","41.99","64.99","64.99","64.99","64.99","41.99","41.99",,"41.99"
"5789","SF1750F","CARNCURCHIN-6490","49.99","49.99","74.99","74.99","74.99","74.99","49.99","49.99",,"49.99"
"5790","SF1750G","CARNCURCHIN-9054","44.99","44.99","69.99","69.99","69.99","69.99","44.99","44.99",,"44.99"
"5791","SF1750H","CARNCURCHIN-9072","54.99","54.99","79.99","79.99","79.99","79.99","54.99","54.99",,"54.99"
"5792","SF1750I","CARNCURCHIN-9090","64.99","64.99","99.99","99.99","99.99","99.99","64.99","64.99",,"64.99"
"5793","SF1751","CARNCUSCHIN-20","9.99","9.99","14.99","9.99","14.99","9.99",,,,"9.99"
"5794","SF1752","CARNTIECHIN","8.99","8.99",,,"14.99","8.99","9.99","9.99",,
"5795","SF1753A","DWNCURGRY-4654","33.99","33.99","52.99","52.99","52.99","52.99",,,,"33.99"
"5796","SF1753B","DWNCURGRY-4672","42.99","42.99","65.99","65.99","65.99","65.99",,,,"42.99"
"5797","SF1753C","DWNCURGRY-4690","49.99","49.99","75.99","75.99","75.99","75.99",,,,"49.99"
"5798","SF1753D","DWNCURGRY-6454","49.99","49.99","75.99","75.99","75.99","75.99",,,,"49.99"
"5799","SF1753E","DWNCURGRY-6472","59.99","59.99","89.99","89.99","89.99","89.99",,,,"59.99"
"5800","SF1753F","DWNCURGRY-6490","74.99","74.99","114.99","114.99","114.99","114.99",,,,"74.99"
"5801","SF1753G","DWNCURGRY-9054","59.99","59.99","89.99","89.99","89.99","89.99",,,,"59.99"
"5802","SF1753H","DWNCURGRY-9072","79.99","79.99","119.99","119.99","119.99","119.99",,,,"79.99"
"5803","SF1753I","DWNCURGRY-9090","94.99","94.99","145.99","145.99","145.99","145.99",,,,"94.99"
"5804","SF1754","DWNTIEGRY","12.99","12.99","19.99","12.99","19.99","12.99","12.99","12.99",,
"5805","SF1755A","DWNCURLIN-4654","33.99","33.99","52.99","52.99","52.99","52.99",,,,"33.99"
"5806","SF1755B","DWNCURLIN-4672","42.99","42.99","65.99","65.99","65.99","65.99",,,,"42.99"
"5807","SF1755C","DWNCURLIN-4690","49.99","49.99","75.99","75.99","75.99","75.99",,,,"49.99"
"5808","SF1755D","DWNCURLIN-6454","49.99","49.99","75.99","75.99","75.99","75.99",,,,"49.99"
"5809","SF1755E","DWNCURLIN-6472","59.99","59.99","89.99","89.99","89.99","89.99",,,,"59.99"
"5810","SF1755F","DWNCURLIN-6490","74.99","74.99","114.99","114.99","114.99","114.99",,,,"74.99"
"5811","SF1755G","DWNCURLIN-9054","59.99","59.99","89.99","89.99","89.99","89.99",,,,"59.99"
"5812","SF1755H","DWNCURLIN-9072","79.99","79.99","119.99","119.99","119.99","119.99",,,,"79.99"
"5813","SF1755I","DWNCURLIN-9090","94.99","94.99","145.99","145.99","145.99","145.99",,,,"94.99"
"5814","SF1756","DWNTIELIN","12.99","12.99","19.99","12.99","19.99","12.99","12.99","12.99",,
"5815","SF1757A","DWNCURSKY-4654","33.99","33.99","52.99","52.99","52.99","52.99",,,,"33.99"
"5816","SF1757B","DWNCURSKY-4672","42.99","42.99","65.99","65.99","65.99","65.99",,,,"42.99"
"5817","SF1757C","DWNCURSKY-4690","49.99","49.99","75.99","75.99","75.99","75.99",,,,"49.99"
"5818","SF1757D","DWNCURSKY-6454","49.99","49.99","75.99","75.99","75.99","75.99",,,,"49.99"
"5819","SF1757E","DWNCURSKY-6472","59.99","59.99","89.99","89.99","89.99","89.99",,,,"59.99"
"5820","SF1757F","DWNCURSKY-6490","74.99","74.99","114.99","114.99","114.99","114.99",,,,"74.99"
"5821","SF1757G","DWNCURSKY-9054","59.99","59.99","89.99","89.99","89.99","89.99",,,,"59.99"
"5822","SF1757H","DWNCURSKY-9072","79.99","79.99","119.99","119.99","119.99","119.99",,,,"79.99"
"5823","SF1757I","DWNCURSKY-9090","94.99","94.99","145.99","145.99","145.99","145.99",,,,"94.99"
"5824","SF1758","DWNTIESKY","12.99","12.99","19.99","12.99","19.99","12.99","12.99","12.99",,
"5825","SF1759A","DOWNCURDEGG-4654","39.99","39.99","59.99","59.99","59.99","59.99","39.99","39.99",,"39.99"
"5826","SF1759B","DOWNCURDEGG-4672","54.99","54.99","84.99","84.99","84.99","84.99","54.99","54.99",,"54.99"
"5827","SF1759C","DOWNCURDEGG-4690","64.99","64.99","99.99","99.99","99.99","99.99","64.99","64.99",,"64.99"
"5828","SF1759D","DOWNCURDEGG-6454","59.99","59.99","89.99","89.99","89.99","89.99","59.99","59.99",,"59.99"
"5829","SF1759E","DOWNCURDEGG-6472","79.99","79.99","119.99","119.99","119.99","119.99","79.90","79.90",,"79.99"
"5830","SF1759F","DOWNCURDEGG-6490","94.99","94.99","145.99","145.99","145.99","145.99","94.99","94.99",,"94.99"
"5831","SF1759G","DOWNCURDEGG-9054","79.99","79.99","119.99","119.99","119.99","119.99","79.99","79.99",,"79.99"
"5832","SF1759H","DOWNCURDEGG-9072","85.99","85.99","129.99","129.99","129.99","129.99","85.99","85.99",,"85.99"
"5833","SF1759I","DOWNCURDEGG-9090","103.99","103.99","159.99","159.99","159.99","159.99","103.99","103.99",,"103.99"
"5834","SF1760A","DOWNCURMUL-4654","39.99","39.99","59.99","59.99","59.99","59.99","39.99","39.99",,"39.99"
"5835","SF1760B","DOWNCURMUL-4672","54.99","54.99","84.99","84.99","84.99","84.99","54.99","54.99",,"54.99"
"5836","SF1760C","DOWNCURMUL-4690","64.99","64.99","99.99","99.99","99.99","99.99","64.99","64.99",,"64.99"
"5837","SF1760D","DOWNCURMUL-6454","59.99","59.99","89.99","89.99","89.99","89.99","59.99","59.99",,"59.99"
"5838","SF1760E","DOWNCURMUL-6472","79.99","79.99","119.99","119.99","119.99","119.99","79.99","79.99",,"79.99"
"5839","SF1760F","DOWNCURMUL-6490","94.99","94.99","145.99","145.99","145.99","145.99","94.99","94.99",,"94.99"
"5840","SF1760G","DOWNCURMUL-9054","79.99","79.99","119.99","119.99","119.99","119.99","79.99","79.99",,"79.99"
"5841","SF1760H","DOWNCURMUL-9072","85.99","85.99","129.99","129.99","129.99","129.99","85.99","85.99",,"85.99"
"5842","SF1760I","DOWNCURMUL-9090","103.99","103.99","159.99","159.99","159.99","159.99","103.99","103.99",,"103.99"
"5843","SF1761A","DOWNCURROU-4654","39.99","39.99","59.99","59.99","59.99","59.99","39.99","39.99",,"39.99"
"5844","SF1761B","DOWNCURROU-4672","54.99","54.99","84.99","84.99","84.99","84.99","54.99","54.99",,"54.99"
"5845","SF1761C","DOWNCURROU-4690","64.99","64.99","99.99","99.99","99.99","99.99","64.99","64.99",,"64.99"
"5846","SF1761D","DOWNCURROU-6454","59.99","59.99","89.99","89.99","89.99","89.99","59.99","59.99",,"59.99"
